Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
ubiquitin-dependent protein catabolic process (GO:0006511)	1/355	0.484826249716455659477531980883213691413402557373046875	0.5043167522176197348215964666451327502727508544921875	0.576106345391782515008571863290853798389434814453125	0.59926639947788429285679967506439425051212310791015625	-0.4486916210595748	0.3248368949397464	PPP2CB
organelle fission (GO:0048285)	1/325	0.45487462857379157288306714690406806766986846923828125	0.476151950011503732884676765024778433144092559814453125	0.54392795935888627045784460278810001909732818603515625	0.56937086011271531571509285640786401927471160888671875	-0.4019314563280967	0.3166148485750845	PBK
modification-dependent protein catabolic process (GO:0019941)	1/364	0.493495148096768476708717798828729428350925445556640625	0.510129816010142622673129153554327785968780517578125	0.585322372150260950007805149652995169162750244140625	0.60505233975083150266272014050628058612346649169921875	-0.43936651417510747	0.31029919632530634	PPP2CB
endocytosis (GO:0006897)	1/323	0.452818706783498392542952615258400328457355499267578125	0.474599859768021048456176913532544858753681182861328125	0.541700424592899576481386247905902564525604248046875	0.5677569007125580213823923259042203426361083984375	-0.3885273067570119	0.30781598034387253	TNK2
modification-dependent macromolecule catabolic process (GO:0043632)	1/368	0.497302277912057222319930360754369758069515228271484375	0.51278491421068916888970079526188783347606658935546875	0.5893556808764603971440010354854166507720947265625	0.6077042388115929671954518198617734014987945556640625	-0.43926430157727137	0.30685125493934	PPP2CB
regulation of endopeptidase activity (GO:0052548)	1/354	0.483854174175060769425016360401059500873088836669921875	0.50393868706534628021387334229075349867343902587890625	0.5750701541147769102479969660635106265544891357421875	0.59894099070067330359279367257840931415557861328125	-0.42029047359921007	0.3051189941055718	RPS6KA1
regulation of Ras GTPase activity (GO:0032318)	1/349	0.478966964798091254795764371010591275990009307861328125	0.5001067425634546648183231809525750577449798583984375	0.56985221073020275728282513227895833551883697509765625	0.595003317130653019972896800027228891849517822265625	-0.4118912781295133	0.3032029114586369	CDKL5
positive regulation of cell development (GO:0010720)	1/358	0.487731800781735225225332897025509737432003021240234375	0.50670254836546646526329595872084610164165496826171875	0.5792002260180486583607262218720279633998870849609375	0.6017287166159903666340369454701431095600128173828125	-0.4064236050596412	0.29180792681742357	CDKL5
alcohol metabolic process (GO:0006066)	1/340	0.470056284167973792431638457856024615466594696044921875	0.491422478902881654239109820991870947182178497314453125	0.56030276958164504375048409201554022729396820068359375	0.5857710772899016316017650751746259629726409912109375	-0.3794224778629477	0.28642710530142346	LEPR
regulation of protein transport (GO:0051223)	1/379	0.50762888647319492907428184480522759258747100830078125	0.5208385600988914010400776533060707151889801025390625	0.600251943538375964948272667243145406246185302734375	0.61587188258956049313752600937732495367527008056640625	-0.4214423155518648	0.28573984409441855	TLR4
proteolysis involved in cellular protein catabolic process (GO:0051603)	1/391	0.518658887938432400233068619854748249053955078125	0.53018464100373086100859154612408019602298736572265625	0.6118187189674546555551160054164938628673553466796875	0.625414690500064818223791007767431437969207763671875	-0.4260509741014333	0.2797062395530861	PPP2CB
negative regulation of transport (GO:0051051)	1/361	0.49062140525449737804564165344345383346080780029296875	0.50779315443840478128123550050077028572559356689453125	0.58227218471033792557278729873360134661197662353515625	0.60265171117519977794785290825529955327510833740234375	-0.3899555126254427	0.2776805030817621	PXK
response to drug (GO:0042493)	1/354	0.483854174175060769425016360401059500873088836669921875	0.50393868706534628021387334229075349867343902587890625	0.5750701541147769102479969660635106265544891357421875	0.59894099070067330359279367257840931415557861328125	-0.3824237832074179	0.27762884810366995	PPM1E
response to inorganic substance (GO:0010035)	1/370	0.499195387238379473249239026699797250330448150634765625	0.51409674208131617145767222609720192849636077880859375	0.5913580308933485962796794410678558051586151123046875	0.60901050942747847471991917700506746768951416015625	-0.3936646756288482	0.2735015655076547	PPP2CB
regulation of peptidase activity (GO:0052547)	1/372	0.50108155929222542024348285849555395543575286865234375	0.51539817527200326718883616194943897426128387451171875	0.593350903013676767017159363604150712490081787109375	0.6103037859569246936786157675669528543949127197265625	-0.39537758564354303	0.27320053381234766	RPS6KA1
extracellular matrix organization (GO:0030198)	1/359	0.488696769927697338697925033557112328708171844482421875	0.5070688289475355770008491163025610148906707763671875	0.58022664053213335311198761701234616339206695556640625	0.60203967213108577904989715534611605107784271240234375	-0.380792194934342	0.2726521939523601	PTPRS
extracellular structure organization (GO:0043062)	1/360	0.48965997036182662416337052491144277155399322509765625	0.5074323597742083080675001838244497776031494140625	0.58125062493454837664330625557340681552886962890625	0.6023473309709712619763877228251658380031585693359375	-0.38004855003305493	0.27137141224742567	PTPRS
regulation of intracellular transport (GO:0032386)	1/394	0.52137859962386823298174931551329791545867919921875	0.53230762082436855475719994501559995114803314208984375	0.61465926225076572553263076770235784351825714111328125	0.6275436117677362091171744395978748798370361328125	-0.41580650179341566	0.2708059688306598	TLR4
generation of precursor metabolites and energy (GO:0006091)	1/375	0.5038978640230045158432403695769608020782470703125	0.51765190001370686712078850177931599318981170654296875	0.5963225353033616560338714407407678663730621337890625	0.61259932907094716281193313989206217229366302490234375	-0.36435804049245324	0.24972432671406902	LEPR
regulation of mitotic cell cycle (GO:0007346)	1/391	0.518658887938432400233068619854748249053955078125	0.53018464100373086100859154612408019602298736572265625	0.6118187189674546555551160054164938628673553466796875	0.625414690500064818223791007767431437969207763671875	-0.37159749272385545	0.24395704653969297	IGF1R
protein oligomerization (GO:0051259)	1/366	0.495402206482581153323963008006103336811065673828125	0.5114626271416173874939659071969799697399139404296875	0.58734380924802420675945313632837496697902679443359375	0.6063848803707780898974988303962163627147674560546875	-0.3464142440195875	0.24331627547968235	IGF1R
epithelial structure maintenance (GO:0010669)	1/17	0.0310010371667328553380027500452342792414128780364990234375	0.0964994690753940009830813551161554642021656036376953125	0.041973356328986750896081758810396422632038593292236328125	0.1393668405291095535591949783338350243866443634033203125	-0.06817949913175542	0.23683748637633056	TLR4
pattern specification process (GO:0007389)	1/385	0.51317428031327538828776368973194621503353118896484375	0.5258766139843960019106816616840660572052001953125	0.606076534919224751973843012819997966289520263671875	0.62107842934791845923570008380920626223087310791015625	-0.34351241475264715	0.22917079124030038	BMPR1B
protein localization to organelle (GO:0033365)	1/396	0.5231834280102365397624453180469572544097900390625	0.53349246107447767517584225061000324785709381103515625	0.6165417387380174307764946206589229404926300048828125	0.628690344427436542673603980801999568939208984375	-0.3493673773373564	0.2263282761632291	PIK3R1
regulation of cell morphogenesis (GO:0022604)	1/408	0.53387414900202168066556396297528408467769622802734375	0.5423899329738330887806796454242430627346038818359375	0.6276505584613716326458643379737623035907745361328125	0.637662162461368975385767043917439877986907958984375	-0.3447700840116782	0.21637603046154852	CDKL5
secretion by cell (GO:0032940)	1/415	0.54000231564549527885077395694679580628871917724609375	0.54794352616969377312017286385525949299335479736328125	0.63398577840124648030695198031025938689708709716796875	0.6433090986718530412957761654979549348354339599609375	-0.3488330938089305	0.21494462150322383	PAK1
regulation of neuron differentiation (GO:0045664)	1/405	0.53122354216358746992199257874744944274425506591796875	0.54036006500178179745574880143976770341396331787109375	0.6249030007090261573665657124365679919719696044921875	0.63565071816593821107943540482665412127971649169921875	-0.33764370089401724	0.21358407371643356	CDKL5
negative regulation of cell cycle (GO:0045786)	1/430	0.552871293547283482183729574899189174175262451171875	0.56031509309320781664354171880404464900493621826171875	0.64721093806168517037491483279154635965824127197265625	0.65592491641992090034563034350867383182048797607421875	-0.3603025093775112	0.213526092986489	PPP2R3B
multicellular organismal reproductive process (GO:0048609)	1/491	0.6016901407837007553780495072714984416961669921875	0.603147017637898574804466989007778465747833251953125	0.69637370821800692599623516798601485788822174072265625	0.698059843104733346308421459980309009552001953125	-0.4199086923531187	0.21331894120375183	BMPR1B
organophosphate biosynthetic process (GO:0090407)	1/436	0.55792020210252768475100992873194627463817596435546875	0.5647407424705292999789207897265441715717315673828125	0.652370098851354551783288115984760224819183349609375	0.66034528343388954052528561078361235558986663818359375	-0.3609212043200164	0.21061171912753338	PIK3R1
mitotic cell cycle (GO:0000278)	1/404	0.53033675198210961099221094627864658832550048828125	0.5401215629042888100030950226937420666217803955078125	0.6239827829655244517681467186775989830493927001953125	0.63549538043721309765743399111670441925525665283203125	-0.31824650546545596	0.2018456479968273	PPP2R3B
response to radiation (GO:0009314)	1/442	0.562913623043364008680100596393458545207977294921875	0.56909948703285151427877508467645384371280670166015625	0.65745599995470016541077029614825733006000518798828125	0.66468079116299361164266201740247197449207305908203125	-0.34906672405757344	0.20058389234382826	PIK3R1
positive regulation of GTPase activity (GO:0043547)	1/482	0.5948282248812273298455011172336526215076446533203125	0.59844200510529310665930324830696918070316314697265625	0.6895629286888136366684420863748528063297271728515625	0.69367804488609052793179898799280636012554168701171875	-0.37030972263563017	0.19236946225863552	CDKL5
positive regulation of GTP catabolic process (GO:0033126)	1/483	0.5955963033622726499061172944493591785430908203125	0.59848754755335165089746851663221605122089385986328125	0.6903269432199741206801490989164449274539947509765625	0.69367804488609052793179898799280636012554168701171875	-0.36933819911169985	0.19138816831646036	CDKL5
immunoglobulin mediated immune response (GO:0016064)	1/16	0.0292036259444651176420126859056836110539734363555908203125	0.09336139877226685979128006920291227288544178009033203125	0.039687057046906969171029544440898462198674678802490234375	0.134126054019750917678521773268585093319416046142578125	-0.05295009397754357	0.187097166211606	PRKCD
