GeneSymbol	GeneID	DiseaseName	DiseaseID	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
ZNF23	7571	Muscular Atrophy	MESH:D009133		Cisplatin	8.66		24823295
ZNF23	7571	Muscular Atrophy	MESH:D009133		Quercetin	8.66		25614714
ZNF232	7775	Muscular Atrophy	MESH:D009133		Cisplatin	8.79		24823295
ZNF232	7775	Muscular Atrophy	MESH:D009133		Colchicine	8.79		8234983
ZNF239	8187	Muscular Atrophy	MESH:D009133		Cisplatin	7.93		24823295
ZNF239	8187	Muscular Atrophy	MESH:D009133		Vitamin E	7.93		572510
ZNF248	57209	Muscular Atrophy	MESH:D009133		Cisplatin	8.66		24823295
ZNF248	57209	Muscular Atrophy	MESH:D009133		Quercetin	8.66		25614714
ZNF252	403421	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.36		10963110
ZNF254	9534	Muscular Atrophy	MESH:D009133		Cisplatin	2.86		24823295
ZNF26	7574	Muscular Atrophy	MESH:D009133		Vitamin E	3.79		572510
ZNF260	339324	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	8.25		10963110
ZNF260	339324	Muscular Atrophy	MESH:D009133		Quercetin	8.25		25614714
ZNF264	9422	Muscular Atrophy	MESH:D009133		Cisplatin	2.91		24823295
ZNF267	10308	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.86		10963110
ZNF274	10782	Muscular Atrophy	MESH:D009133		Cisplatin	8.11		24823295
ZNF274	10782	Muscular Atrophy	MESH:D009133		Vitamin E	8.11		572510
ZNF277	11179	Muscular Atrophy	MESH:D009133		Cisplatin	7.35		24823295
ZNF277	11179	Muscular Atrophy	MESH:D009133		Melphalan	7.35		7802575
ZNF280A	129025	Muscular Atrophy	MESH:D009133		Cisplatin	8.07		24823295
ZNF280A	129025	Muscular Atrophy	MESH:D009133		Quercetin	8.07		25614714
ZNF285	26974	Muscular Atrophy	MESH:D009133		Quercetin	3.43		25614714
ZNF292	23036	Muscular Atrophy	MESH:D009133		resveratrol	2.87		20861279|21715682|24534773
ZNF30	90075	Muscular Atrophy	MESH:D009133		Cisplatin	8.97		24823295
ZNF30	90075	Muscular Atrophy	MESH:D009133		Quercetin	8.97		25614714
ZNF311	282890	Muscular Atrophy	MESH:D009133		Amiodarone	4.08		90132
ZNF319	57567	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF32	7580	Muscular Atrophy	MESH:D009133		Cisplatin	7.98		24823295
ZNF32	7580	Muscular Atrophy	MESH:D009133		irinotecan	7.98		19401694
ZNF323	100399040	Muscular Atrophy	MESH:D009133		Cisplatin	3.30		24823295
ZNF324	25799	Muscular Atrophy	MESH:D009133		Vitamin E	3.79		572510
ZNF324B	388569	Muscular Atrophy	MESH:D009133		Testosterone	4.14		18436443|21094144|21931329
ZNF330	27309	Muscular Atrophy	MESH:D009133		Cisplatin	2.99		24823295
ZNF331	55422	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	8.22		10963110
ZNF331	55422	Muscular Atrophy	MESH:D009133		Vitamin E	8.22		572510
ZNF335	63925	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.08		10963110
ZNF337	26152	Muscular Atrophy	MESH:D009133		Cisplatin	19.48		24823295
ZNF337	26152	Muscular Atrophy	MESH:D009133		Colchicine	19.48		8234983
ZNF337	26152	Muscular Atrophy	MESH:D009133		Quercetin	19.48		25614714
ZNF337	26152	Muscular Atrophy	MESH:D009133		Vitamin E	19.48		572510
ZNF33B	7582	Muscular Atrophy	MESH:D009133		Cisplatin	13.11		24823295
ZNF33B	7582	Muscular Atrophy	MESH:D009133		Quercetin	13.11		25614714
ZNF33B	7582	Muscular Atrophy	MESH:D009133		resveratrol	13.11		20861279|21715682|24534773
ZNF34	80778	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF350	59348	Muscular Atrophy	MESH:D009133		Cisplatin	3.08		24823295
ZNF354B	117608	Muscular Atrophy	MESH:D009133		Cisplatin	3.36		24823295
ZNF358	140467	Muscular Atrophy	MESH:D009133		Vitamin E	4.06		572510
ZNF362	149076	Muscular Atrophy	MESH:D009133		Quercetin	3.11		25614714
ZNF367	195828	Muscular Atrophy	MESH:D009133		resveratrol	7.24		20861279|21715682|24534773
ZNF367	195828	Muscular Atrophy	MESH:D009133		Testosterone	7.24		18436443|21094144|21931329
ZNF37BP	100129482	Muscular Atrophy	MESH:D009133		Nicotine	8.26		18694773
ZNF37BP	100129482	Muscular Atrophy	MESH:D009133		Quercetin	8.26		25614714
ZNF382	84911	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.96		10963110
ZNF385A	25946	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF385B	151126	Muscular Atrophy	MESH:D009133		Quercetin	7.13		25614714
ZNF385B	151126	Muscular Atrophy	MESH:D009133		resveratrol	7.13		20861279|21715682|24534773
ZNF385C	201181	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF394	84124	Muscular Atrophy	MESH:D009133		Cocaine	3.42		15204026
ZNF395	55893	Muscular Atrophy	MESH:D009133		Quercetin	6.88		25614714
ZNF395	55893	Muscular Atrophy	MESH:D009133		Vincristine	6.88		4290103|4294312|4314181|5813374
ZNF408	79797	Muscular Atrophy	MESH:D009133		irinotecan	4.04		19401694
ZNF414	84330	Muscular Atrophy	MESH:D009133		Cisplatin	3.25		24823295
ZNF41-PS	70005	Muscular Atrophy	MESH:D009133		Dietary Fats	4.19		25614714
ZNF420	147923	Muscular Atrophy	MESH:D009133		Amiodarone	3.78		90132
ZNF426	79088	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF430	80264	Muscular Atrophy	MESH:D009133		Vitamin E	3.49		572510
ZNF431	170959	Muscular Atrophy	MESH:D009133		Cisplatin	3.36		24823295
ZNF432	9668	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF436	80818	Muscular Atrophy	MESH:D009133		Rifampin	3.98		6789927
ZNF436-AS1	148898	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF438	220929	Muscular Atrophy	MESH:D009133		Cisplatin	13.56		24823295
ZNF438	220929	Muscular Atrophy	MESH:D009133		Dexamethasone	13.56		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNF438	220929	Muscular Atrophy	MESH:D009133		Melphalan	13.56		7802575
ZNF439	90594	Muscular Atrophy	MESH:D009133		Quercetin	3.57		25614714
ZNF44	51710	Muscular Atrophy	MESH:D009133		Quercetin	8.21		25614714
ZNF44	51710	Muscular Atrophy	MESH:D009133		Vitamin E	8.21		572510
ZNF440	126070	Muscular Atrophy	MESH:D009133		Quercetin	3.52		25614714
ZNF441	126068	Muscular Atrophy	MESH:D009133		Quercetin	8.82		25614714
ZNF441	126068	Muscular Atrophy	MESH:D009133		Rifampin	8.82		6789927
ZNF443	10224	Muscular Atrophy	MESH:D009133		Vincristine	8.46		4290103|4294312|4314181|5813374
ZNF443	10224	Muscular Atrophy	MESH:D009133		Vitamin E	8.46		572510
ZNF45	7596	Muscular Atrophy	MESH:D009133		Cisplatin	8.37		24823295
ZNF45	7596	Muscular Atrophy	MESH:D009133		Colchicine	8.37		8234983
ZNF451	26036	Muscular Atrophy	MESH:D009133		Rifampin	3.96		6789927
ZNF460	10794	Muscular Atrophy	MESH:D009133		Cisplatin	3.30		24823295
ZNF461	92283	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF462	58499	Muscular Atrophy	MESH:D009133		Cisplatin	23.48		24823295
ZNF462	58499	Muscular Atrophy	MESH:D009133		Dietary Fats	23.48		25614714
ZNF462	58499	Muscular Atrophy	MESH:D009133		resveratrol	23.48		20861279|21715682|24534773
ZNF462	58499	Muscular Atrophy	MESH:D009133		Rifampin	23.48		6789927
ZNF462	58499	Muscular Atrophy	MESH:D009133		Testosterone	23.48		18436443|21094144|21931329
ZNF467	168544	Muscular Atrophy	MESH:D009133		Cisplatin	7.50		24823295
ZNF467	168544	Muscular Atrophy	MESH:D009133		resveratrol	7.50		20861279|21715682|24534773
ZNF468	90333	Muscular Atrophy	MESH:D009133		Nicotine	9.87		18694773
ZNF468	90333	Muscular Atrophy	MESH:D009133		Quercetin	9.87		25614714
ZNF469	84627	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF474	133923	Muscular Atrophy	MESH:D009133		Cisplatin	3.50		24823295
ZNF483	158399	Muscular Atrophy	MESH:D009133		Cisplatin	7.84		24823295
ZNF483	158399	Muscular Atrophy	MESH:D009133		Cocaine	7.84		15204026
ZNF488	118738	Muscular Atrophy	MESH:D009133		Cisplatin	3.02		24823295
ZNF492	57615	Muscular Atrophy	MESH:D009133		Vitamin E	4.06		572510
ZNF496	84838	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF497	162968	Muscular Atrophy	MESH:D009133		Amiodarone	3.83		90132
ZNF500	26048	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF503	84858	Muscular Atrophy	MESH:D009133		Cisplatin	11.97		24823295
ZNF503	84858	Muscular Atrophy	MESH:D009133		Dexamethasone	11.97		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNF503	84858	Muscular Atrophy	MESH:D009133		Vincristine	11.97		4290103|4294312|4314181|5813374
ZNF506	440515	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
ZNF507	22847	Muscular Atrophy	MESH:D009133		Dietary Fats	7.94		25614714
ZNF507	22847	Muscular Atrophy	MESH:D009133		resveratrol	7.94		20861279|21715682|24534773
ZNF512	84450	Muscular Atrophy	MESH:D009133		Cisplatin	3.02		24823295
ZNF513	130557	Muscular Atrophy	MESH:D009133		Quercetin	3.47		25614714
ZNF518A	9849	Muscular Atrophy	MESH:D009133		Cisplatin	7.37		24823295
ZNF518A	9849	Muscular Atrophy	MESH:D009133		Quercetin	7.37		25614714
ZNF521	25925	Muscular Atrophy	MESH:D009133		Dexamethasone	7.67		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNF521	25925	Muscular Atrophy	MESH:D009133		Melphalan	7.67		7802575
ZNF524	147807	Muscular Atrophy	MESH:D009133		Cisplatin	3.25		24823295
ZNF529	57711	Muscular Atrophy	MESH:D009133		Cisplatin	2.99		24823295
ZNF530	348327	Muscular Atrophy	MESH:D009133		Testosterone	3.69		18436443|21094144|21931329
ZNF534	147658	Muscular Atrophy	MESH:D009133		Rifampin	5.56		6789927
ZNF540	163255	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF542P	147947	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
ZNF543	125919	Muscular Atrophy	MESH:D009133		Cisplatin	3.36		24823295
ZNF544	27300	Muscular Atrophy	MESH:D009133		Cisplatin	8.37		24823295
ZNF544	27300	Muscular Atrophy	MESH:D009133		Colchicine	8.37		8234983
ZNF546	339327	Muscular Atrophy	MESH:D009133		Rifampin	4.67		6789927
ZNF551	90233	Muscular Atrophy	MESH:D009133		Testosterone	3.46		18436443|21094144|21931329
ZNF552	79818	Muscular Atrophy	MESH:D009133		Quercetin	3.32		25614714
ZNF554	115196	Muscular Atrophy	MESH:D009133		Amiodarone	3.88		90132
ZNF555	148254	Muscular Atrophy	MESH:D009133		Quercetin	3.32		25614714
ZNF557	79230	Muscular Atrophy	MESH:D009133		Cisplatin	7.72		24823295
ZNF557	79230	Muscular Atrophy	MESH:D009133		Quercetin	7.72		25614714
ZNF559	84527	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	8.17		10963110
ZNF559	84527	Muscular Atrophy	MESH:D009133		Quercetin	8.17		25614714
ZNF559-ZNF177	100529215	Muscular Atrophy	MESH:D009133		Cisplatin	4.05		24823295
ZNF561	93134	Muscular Atrophy	MESH:D009133		Cisplatin	7.37		24823295
ZNF561	93134	Muscular Atrophy	MESH:D009133		Quercetin	7.37		25614714
ZNF561-AS1	284385	Muscular Atrophy	MESH:D009133		Cisplatin	3.85		24823295
ZNF562	54811	Muscular Atrophy	MESH:D009133		Cisplatin	8.41		24823295
ZNF562	54811	Muscular Atrophy	MESH:D009133		Vitamin E	8.41		572510
ZNF565	147929	Muscular Atrophy	MESH:D009133		Quercetin	3.57		25614714
ZNF566	84924	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.36		10963110
ZNF57	126295	Muscular Atrophy	MESH:D009133		Quercetin	3.20		25614714
ZNF570	148268	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF571	51276	Muscular Atrophy	MESH:D009133		Cisplatin	3.50		24823295
ZNF573	126231	Muscular Atrophy	MESH:D009133		Quercetin	7.95		25614714
ZNF573	126231	Muscular Atrophy	MESH:D009133		Vitamin E	7.95		572510
ZNF574	64763	Muscular Atrophy	MESH:D009133		irinotecan	4.07		19401694
ZNF575	284346	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
ZNF580	51157	Muscular Atrophy	MESH:D009133		Quercetin	8.21		25614714
ZNF580	51157	Muscular Atrophy	MESH:D009133		Vitamin E	8.21		572510
ZNF581	51545	Muscular Atrophy	MESH:D009133		Quercetin	8.92		25614714
ZNF581	51545	Muscular Atrophy	MESH:D009133		Vincristine	8.92		4290103|4294312|4314181|5813374
ZNF582	147948	Muscular Atrophy	MESH:D009133		Cisplatin	10.13		24823295
ZNF582	147948	Muscular Atrophy	MESH:D009133		irinotecan	10.13		19401694
ZNF583	147949	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF584	201514	Muscular Atrophy	MESH:D009133		Amiodarone	4.08		90132
ZNF585A	199704	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF586	54807	Muscular Atrophy	MESH:D009133		Vitamin E	3.99		572510
ZNF589	51385	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF592	9640	Muscular Atrophy	MESH:D009133		Amiodarone	3.70		90132
ZNF593	51042	Muscular Atrophy	MESH:D009133		Vitamin E	3.29		572510
ZNF594	84622	Muscular Atrophy	MESH:D009133		Quercetin	3.43		25614714
ZNF597	146434	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF6	30487	Muscular Atrophy	MESH:D009133		Dietary Fats	11.23		25614714
ZNF6	30487	Muscular Atrophy	MESH:D009133		resveratrol	11.23		20861279|21715682|24534773
ZNF600	162966	Muscular Atrophy	MESH:D009133		Quercetin	3.39		25614714
ZNF605	100289635	Muscular Atrophy	MESH:D009133		Nicotine	3.90		18694773
ZNF606	80095	Muscular Atrophy	MESH:D009133		Cisplatin	2.93		24823295
ZNF608	57507	Muscular Atrophy	MESH:D009133		Cisplatin	6.88		24823295
ZNF608	57507	Muscular Atrophy	MESH:D009133		Quercetin	6.88		25614714
ZNF616	90317	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	7.91		10963110
ZNF616	90317	Muscular Atrophy	MESH:D009133		Cisplatin	7.91		24823295
ZNF618	114991	Muscular Atrophy	MESH:D009133		Cisplatin	7.62		24823295
ZNF618	114991	Muscular Atrophy	MESH:D009133		Melphalan	7.62		7802575
ZNF622	90441	Muscular Atrophy	MESH:D009133		Cisplatin	2.82		24823295
ZNF624	57547	Muscular Atrophy	MESH:D009133		Amiodarone	8.61		90132
ZNF624	57547	Muscular Atrophy	MESH:D009133		Quercetin	8.61		25614714
ZNF627	199692	Muscular Atrophy	MESH:D009133		Cisplatin	2.99		24823295
ZNF628	89887	Muscular Atrophy	MESH:D009133		Cisplatin	3.02		24823295
ZNF629	23361	Muscular Atrophy	MESH:D009133		Zidovudine	4.29		1892364|8438050
ZNF638	27332	Muscular Atrophy	MESH:D009133		Vincristine	3.47		4290103|4294312|4314181|5813374
ZNF639	51193	Muscular Atrophy	MESH:D009133		Quercetin	3.23		25614714
ZNF643	100511204	Muscular Atrophy	MESH:D009133		Cisplatin	3.85		24823295
ZNF644	84146	Muscular Atrophy	MESH:D009133		Cisplatin	2.75		24823295
ZNF652	22834	Muscular Atrophy	MESH:D009133		Quercetin	6.92		25614714
ZNF652	22834	Muscular Atrophy	MESH:D009133		Vincristine	6.92		4290103|4294312|4314181|5813374
ZNF653	115950	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF665	79788	Muscular Atrophy	MESH:D009133		Vitamin E	4.22		572510
ZNF668	79759	Muscular Atrophy	MESH:D009133		irinotecan	4.24		19401694
ZNF669	79862	Muscular Atrophy	MESH:D009133		Cisplatin	3.30		24823295
ZNF670	93474	Muscular Atrophy	MESH:D009133		Cisplatin	3.05		24823295
ZNF671	79891	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF672	79894	Muscular Atrophy	MESH:D009133		Vincristine	3.91		4290103|4294312|4314181|5813374
ZNF674-AS1	401588	Muscular Atrophy	MESH:D009133		Cisplatin	3.60		24823295
ZNF675	171392	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF676	163223	Muscular Atrophy	MESH:D009133		Amiodarone	3.56		90132
ZNF678	339500	Muscular Atrophy	MESH:D009133		Cisplatin	2.89		24823295
ZNF683	257101	Muscular Atrophy	MESH:D009133		Amiodarone	4.17		90132
ZNF684	127396	Muscular Atrophy	MESH:D009133		Quercetin	3.29		25614714
ZNF688	146542	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
ZNF689	115509	Muscular Atrophy	MESH:D009133		Dexamethasone	8.50		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNF689	115509	Muscular Atrophy	MESH:D009133		Testosterone	8.50		18436443|21094144|21931329
ZNF691	51058	Muscular Atrophy	MESH:D009133		Cisplatin	9.31		24823295
ZNF691	51058	Muscular Atrophy	MESH:D009133		Vincristine	9.31		4290103|4294312|4314181|5813374
ZNF692	55657	Muscular Atrophy	MESH:D009133		Cisplatin	14.42		24823295
ZNF692	55657	Muscular Atrophy	MESH:D009133		Vincristine	14.42		4290103|4294312|4314181|5813374
ZNF692	55657	Muscular Atrophy	MESH:D009133		Vitamin E	14.42		572510
ZNF695	57116	Muscular Atrophy	MESH:D009133		Testosterone	3.64		18436443|21094144|21931329
ZNF697	90874	Muscular Atrophy	MESH:D009133		Cisplatin	2.89		24823295
ZNF699	374879	Muscular Atrophy	MESH:D009133		Cisplatin	3.50		24823295
ZNF700	90592	Muscular Atrophy	MESH:D009133		Quercetin	3.63		25614714
ZNF702P	79986	Muscular Atrophy	MESH:D009133		Cisplatin	8.33		24823295
ZNF702P	79986	Muscular Atrophy	MESH:D009133		Vincristine	8.33		4290103|4294312|4314181|5813374
ZNF703	80139	Muscular Atrophy	MESH:D009133		Amiodarone	12.12		90132
ZNF703	80139	Muscular Atrophy	MESH:D009133		Cisplatin	12.12		24823295
ZNF703	80139	Muscular Atrophy	MESH:D009133		resveratrol	12.12		20861279|21715682|24534773
ZNF704	619279	Muscular Atrophy	MESH:D009133		Amiodarone	7.30		90132
ZNF704	619279	Muscular Atrophy	MESH:D009133		Cisplatin	7.30		24823295
ZNF706	51123	Muscular Atrophy	MESH:D009133		Cisplatin	2.93		24823295
ZNF708	7562	Muscular Atrophy	MESH:D009133		Quercetin	3.43		25614714
ZNF710	374655	Muscular Atrophy	MESH:D009133		Amiodarone	3.42		90132
ZNF711	7552	Muscular Atrophy	MESH:D009133		Chromium	8.08		19071005
ZNF711	7552	Muscular Atrophy	MESH:D009133		Quercetin	8.08		25614714
ZNF718	255403	Muscular Atrophy	MESH:D009133		Testosterone	3.69		18436443|21094144|21931329
ZNF721	170960	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
ZNF737	100129842	Muscular Atrophy	MESH:D009133		Nicotine	4.37		18694773
ZNF738	148203	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.20		10963110
ZNF74	7625	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF75A	7627	Muscular Atrophy	MESH:D009133		Quercetin	3.63		25614714
ZNF768	79724	Muscular Atrophy	MESH:D009133		Vitamin E	3.88		572510
ZNF771	51333	Muscular Atrophy	MESH:D009133		Amiodarone	4.00		90132
ZNF774	342132	Muscular Atrophy	MESH:D009133		Cisplatin	3.71		24823295
ZNF775	285971	Muscular Atrophy	MESH:D009133		Cisplatin	8.23		24823295
ZNF775	285971	Muscular Atrophy	MESH:D009133		Dexamethasone	8.23		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNF776	284309	Muscular Atrophy	MESH:D009133		Cisplatin	3.08		24823295
ZNF780B	163131	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.05		10963110
ZNF782	158431	Muscular Atrophy	MESH:D009133		Rifampin	4.46		6789927
ZNF787	126208	Muscular Atrophy	MESH:D009133		Cisplatin	3.43		24823295
ZNF788	388507	Muscular Atrophy	MESH:D009133		Quercetin	3.47		25614714
ZNF789	285989	Muscular Atrophy	MESH:D009133		Quercetin	3.52		25614714
ZNF79	7633	Muscular Atrophy	MESH:D009133		Cisplatin	7.98		24823295
ZNF79	7633	Muscular Atrophy	MESH:D009133		Quercetin	7.98		25614714
ZNF791	163049	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
ZNF792	126375	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF799	90576	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	4.50		10963110
ZNF800	168850	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
ZNF815P	401303	Muscular Atrophy	MESH:D009133		Cisplatin	3.71		24823295
ZNF823	55552	Muscular Atrophy	MESH:D009133		Cisplatin	8.82		24823295
ZNF823	55552	Muscular Atrophy	MESH:D009133		Vincristine	8.82		4290103|4294312|4314181|5813374
ZNF827	152485	Muscular Atrophy	MESH:D009133		Cisplatin	2.70		24823295
ZNF830	91603	Muscular Atrophy	MESH:D009133		Vincristine	3.87		4290103|4294312|4314181|5813374
ZNF831	128611	Muscular Atrophy	MESH:D009133		Quercetin	3.39		25614714
ZNF839	55778	Muscular Atrophy	MESH:D009133		Vitamin E	3.83		572510
ZNF84	7637	Muscular Atrophy	MESH:D009133		Quercetin	7.67		25614714
ZNF84	7637	Muscular Atrophy	MESH:D009133		resveratrol	7.67		20861279|21715682|24534773
ZNF841	284371	Muscular Atrophy	MESH:D009133		Cisplatin	3.43		24823295
ZNF846	162993	Muscular Atrophy	MESH:D009133		Cisplatin	3.25		24823295
ZNF85	7639	Muscular Atrophy	MESH:D009133		Vitamin E	3.79		572510
ZNF850	342892	Muscular Atrophy	MESH:D009133		Quercetin	3.52		25614714
ZNF853	54753	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF883	169834	Muscular Atrophy	MESH:D009133		Cisplatin	3.20		24823295
ZNF91	7644	Muscular Atrophy	MESH:D009133		resveratrol	8.12		20861279|21715682|24534773
ZNF91	7644	Muscular Atrophy	MESH:D009133		Vitamin E	8.12		572510
ZNF92	168374	Muscular Atrophy	MESH:D009133		Cisplatin	3.05		24823295
ZNF93	81931	Muscular Atrophy	MESH:D009133		Cisplatin	2.76		24823295
ZNFX1	57169	Muscular Atrophy	MESH:D009133		Cisplatin	7.41		24823295
ZNFX1	57169	Muscular Atrophy	MESH:D009133		Vincristine	7.41		4290103|4294312|4314181|5813374
ZNHIT1	10467	Muscular Atrophy	MESH:D009133		Clofibrate	7.81		6511338
ZNHIT1	10467	Muscular Atrophy	MESH:D009133		Dietary Fats	7.81		25614714
ZNHIT2	741	Muscular Atrophy	MESH:D009133		Amiodarone	12.65		90132
ZNHIT2	741	Muscular Atrophy	MESH:D009133		Cisplatin	12.65		24823295
ZNHIT2	741	Muscular Atrophy	MESH:D009133		Clofibrate	12.65		6511338
ZNHIT3	9326	Muscular Atrophy	MESH:D009133		Clofibrate	3.12		6511338
ZNHIT6	54680	Muscular Atrophy	MESH:D009133		Cisplatin	2.67		24823295
ZNRD1	30834	Muscular Atrophy	MESH:D009133		Quercetin	10.61		25614714
ZNRD1	30834	Muscular Atrophy	MESH:D009133		resveratrol	10.61		20861279|21715682|24534773
ZNRD1	30834	Muscular Atrophy	MESH:D009133		Vincristine	10.61		4290103|4294312|4314181|5813374
ZNRF1	84937	Muscular Atrophy	MESH:D009133		Clofibrate	16.21		6511338
ZNRF1	84937	Muscular Atrophy	MESH:D009133		Dexamethasone	16.21		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
ZNRF1	84937	Muscular Atrophy	MESH:D009133		irinotecan	16.21		19401694
ZNRF1	84937	Muscular Atrophy	MESH:D009133		Nicotine	16.21		18694773
